id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
BX09909994,钟宅地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.173147,24.524576,"118.173147,24.524576",118.1683051098645,24.527319960412598
BX09909995,钟宅地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.171949,24.524509,"118.171949,24.524509",118.16710409451967,24.527250685500572
BX10028372,湿地公园地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.182016,24.5167,"118.182016,24.516700",118.17719686193902,24.519459666263884
BX10032875,五缘湾地铁站10号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.168119,24.533249,"118.168119,24.533249",118.16326381997028,24.535984421716655
BX10032696,五缘湾地铁站9号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.167495,24.533524,"118.167495,24.533524",118.16263823035763,24.536258274364837
BX10028730,五缘湾地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.167715,24.532874,"118.167715,24.532874",118.16285883003688,24.535608619134557
BX10028365,五缘湾地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.166696,24.533109,"118.166696,24.533109",118.16183725152901,24.535841724695203
BX10028364,五缘湾地铁站1号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.167763,24.531293,"118.167763,24.531293",118.16290706336439,24.53402753762029
BX10032695,五缘湾地铁站7号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.166336,24.531678,"118.166336,24.531678",118.16147644938042,24.534409892135947
BX10028366,五缘湾地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.165633,24.53315,"118.165633,24.533150",118.16077158076087,24.535880730955288
BX09918425,五缘湾地铁站出入口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.16629,24.532133,"118.166290,24.532133",118.16143030149325,24.53486485522596
BX10032694,五缘湾地铁站8号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.166551,24.530862,"118.166551,24.530862",118.16169204735735,24.533594207115247
BX10028377,何厝地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.192571,24.486012,"118.192571,24.486012",118.18777947051004,24.488786380755876
BX10028376,何厝地铁站1号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.191716,24.484875,"118.191716,24.484875",118.18692255079881,24.48764772254891
BX10028739,何厝地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.192957,24.484741,"118.192957,24.484741",118.18816645902122,24.48751585070866
BX10028324,观音山地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.19287,24.492196,"118.192870,24.492196",118.18807873020091,24.49497182737038
BX10028720,观音山地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.192605,24.493332,"118.192605,24.493332",118.18781303277723,24.496107537074067
BX10028325,观音山地铁站4号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.193603,24.494168,"118.193603,24.494168",118.18881329153992,24.496945375189902
BX10028350,软件园二期地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.186099,24.480584,"118.186099,24.480584",118.18129243111244,24.483346054887537
